episode,reward,score,steps,epsilon,loss,avg_reward_100
376,25.600000000000016,4,67,0.19542700000000002,21.604481234479305,4.4300000000000015
377,-9.6,0,15,0.19394199999999995,26.676348757743835,4.4940000000000015
378,10.5,2,34,0.19057599999999997,27.326449937680188,4.4940000000000015
379,-0.6000000000000014,1,15,0.189091,9.73178900082906,4.616000000000002
380,40.90000000000002,5,42,0.18493300000000001,20.538230379422505,4.7040000000000015
381,0.0,1,13,0.18364599999999998,18.66029559648954,5.105000000000001
382,0.40000000000000036,1,7,0.18295299999999992,23.964745691844396,5.102000000000001
383,0.5999999999999996,1,59,0.17711199999999994,22.746006795915505,5.149000000000002
384,29.500000000000007,4,26,0.17453799999999997,25.736853998440964,5.184000000000002
385,20.1,3,27,0.17186499999999993,29.942268433394254,5.605000000000002
386,-1.6000000000000014,1,13,0.170578,26.01526187016414,5.804000000000002
387,1.2999999999999972,1,26,0.16800399999999993,25.136390053308926,5.815000000000002
388,0.20000000000000107,1,11,0.16691500000000004,18.217032746835187,5.875000000000003
389,-5.299999999999999,1,22,0.16473700000000002,32.22442794929851,5.7730000000000015
390,-2.6999999999999993,1,22,0.162559,21.33115419474515,5.521000000000003
391,18.700000000000003,3,30,0.15958899999999998,21.054972982406618,5.6560000000000015
392,0.0,1,7,0.15889600000000004,21.687849760055542,5.8400000000000025
393,0.3000000000000007,1,6,0.15830200000000005,48.99636769294739,5.761000000000003
394,-9.4,0,11,0.15721300000000005,26.53908267888156,5.660000000000002
395,0.3000000000000007,1,8,0.15642100000000003,23.49719789624214,5.581000000000002
396,0.5999999999999996,1,9,0.15553000000000006,25.209941122266983,5.693000000000001
397,0.5,1,12,0.1543420000000001,22.165814717610676,5.593000000000002
398,18.0,3,30,0.15137200000000006,28.12694006760915,5.615000000000002
399,29.60000000000001,4,35,0.147907,21.10561775820596,5.893000000000002
400,21.600000000000016,3,23,0.14563000000000004,25.529569537743278,6.189000000000002
401,31.80000000000002,4,41,0.141571,27.222118473634488,6.541000000000002
402,54.50000000000003,7,112,0.13048300000000002,25.437798128596373,6.955000000000004
403,10.799999999999994,2,29,0.12761200000000006,24.132697409596936,7.322000000000003
404,0.09999999999999964,1,8,0.12682000000000004,28.05051299929619,7.590000000000003
405,10.899999999999999,2,24,0.124444,33.06425260504087,7.686000000000003
406,19.10000000000001,3,44,0.12008799999999997,26.155264686454426,7.789000000000003
407,-0.9000000000000004,1,14,0.11870199999999997,36.83965924807957,7.980000000000003
408,9.699999999999996,2,24,0.11632600000000004,24.56031088034312,7.900000000000003
409,32.800000000000026,4,67,0.10969300000000004,27.74788094990289,8.199000000000003
410,21.30000000000001,3,20,0.10771300000000006,20.676288640499116,8.579000000000002
411,-10.1,0,12,0.10652500000000009,24.07865661382675,8.790000000000004
412,9.900000000000006,2,46,0.10197100000000003,27.799791144288104,8.695000000000004
413,8.900000000000006,2,44,0.09761500000000001,29.962118571454827,8.790000000000003
414,21.299999999999997,3,22,0.0954370000000001,23.361048557541586,8.769000000000002
415,-9.3,0,12,0.09424899999999992,20.0933354695638,8.759000000000004
416,8.000000000000004,2,19,0.092368,40.953205848995005,8.674000000000005
417,-0.8999999999999986,1,10,0.09137800000000007,22.297752475738527,8.632000000000003
418,0.3000000000000007,1,8,0.09058600000000006,19.596258610486984,8.331000000000003
419,1.3999999999999968,1,23,0.08830899999999997,33.00121857808984,7.9360000000000035
420,-15.600000000000001,0,15,0.08682400000000001,20.824914042154948,7.956000000000002
421,115.9999999999999,12,115,0.07543900000000003,32.27255553162616,7.794000000000003
422,0.40000000000000036,1,7,0.07474599999999998,20.801159960883005,8.747000000000002
423,0.7999999999999989,1,17,0.07306299999999999,43.10481987280004,8.751000000000001
424,83.59999999999998,9,99,0.06326199999999993,27.671766529179582,8.758
425,97.49999999999989,10,138,0.04960000000000009,30.06190269321635,9.388
426,20.500000000000007,3,32,0.04643200000000003,26.809148386120796,10.377
427,1.0999999999999979,1,18,0.04465000000000008,30.582961075835758,10.574000000000002
428,17.0,3,27,0.04197700000000004,29.437520901362102,10.594
429,92.59999999999997,10,120,0.03009700000000004,33.624828628698985,10.758999999999999
430,41.90000000000002,5,29,0.027225999999999972,21.62619890837834,11.682999999999998
431,20.1,3,24,0.02485000000000004,19.529005110263824,12.096999999999998
432,84.19999999999996,9,99,0.015048999999999979,33.72928967620387,12.288999999999998
433,0.5999999999999996,1,9,0.014158000000000004,31.343765682644314,13.134999999999998
434,93.29999999999995,11,106,0.01,30.004839322477018,12.864999999999998
435,72.70000000000002,9,82,0.01,33.48742083805363,13.616
436,42.00000000000003,5,47,0.01,30.586447472267963,14.339999999999998
437,0.1999999999999993,1,5,0.01,26.113259840011597,14.815999999999997
438,106.9999999999999,10,200,0.01,35.03826091885567,14.493
439,52.500000000000036,6,41,0.01,33.608475603708406,15.658
440,103.39999999999995,11,57,0.01,29.90910552259077,16.211000000000002
441,135.79999999999978,14,149,0.01,31.4442793058869,17.246
442,84.89999999999999,9,140,0.01,38.23992545434407,18.616999999999997
443,1.4999999999999982,1,26,0.01,25.20523325296549,19.293999999999997
444,100.59999999999991,11,119,0.01,35.68508812760105,19.307
445,0.3000000000000007,1,14,0.01,37.74849709442684,20.407999999999998
446,0.6999999999999993,1,18,0.01,35.87895965576172,20.446999999999996
447,-2.1000000000000014,1,22,0.01,37.55974040248177,20.451999999999995
448,146.09999999999977,15,138,0.01,38.17127848708111,20.441999999999997
449,0.6000000000000014,1,32,0.01,34.248298428952694,21.909999999999997
450,0.5999999999999996,1,11,0.01,42.54517017711293,21.497999999999994
451,0.5,1,10,0.01,22.11012213230133,21.59999999999999
452,19.80000000000001,3,19,0.01,45.86169008204811,21.601999999999993
453,0.20000000000000107,1,5,0.01,38.114935302734374,21.360999999999994
454,0.3000000000000007,1,8,0.01,25.11675599217415,21.356999999999992
455,30.20000000000001,5,123,0.01,36.899695797664364,21.258999999999997
456,0.20000000000000107,1,7,0.01,17.384998117174423,21.389999999999997
457,102.99999999999989,11,83,0.01,36.58952678542539,21.484999999999992
458,32.60000000000002,4,53,0.01,40.150406657524826,22.50599999999999
459,0.7999999999999989,1,17,0.01,36.88162821881912,22.62199999999999
460,-2.9000000000000004,1,12,0.01,56.369560519854225,22.525999999999996
461,116.1999999999998,11,200,0.01,40.66247125506401,22.591999999999995
462,19.699999999999996,3,38,0.01,37.685429855396876,23.747999999999987
463,0.0,1,3,0.01,23.875704288482666,23.84699999999999
464,102.09999999999991,11,78,0.01,46.61628980208666,23.938999999999986
465,0.0,1,3,0.01,5.863566557566325,24.859999999999985
466,0.20000000000000107,1,7,0.01,39.17288521357945,24.241999999999983
467,41.50000000000001,5,65,0.01,42.51265135544997,24.369999999999983
468,0.5999999999999996,1,11,0.01,31.445335041392934,24.679999999999982
469,188.69999999999968,19,184,0.01,44.59449306778286,24.480999999999984
470,0.0,1,3,0.01,21.491368929545086,26.162999999999982
471,0.40000000000000036,1,9,0.01,45.80210802290175,26.047999999999984
472,113.69999999999989,12,110,0.01,38.07253624309193,26.146999999999984
473,127.19999999999985,13,135,0.01,41.565783158055055,27.06599999999998
474,0.5,1,8,0.01,40.26189601421356,28.330999999999975
475,96.79999999999988,9,200,0.01,49.632290589809415,28.055999999999976
476,106.69999999999992,11,168,0.01,48.55064312616984,29.021999999999977
477,0.09999999999999964,1,4,0.01,40.886765122413635,29.832999999999974
478,0.1999999999999993,1,7,0.01,31.098157746451243,29.92999999999997
479,19.900000000000013,3,26,0.01,50.57411791728093,29.82699999999997
480,26.200000000000003,4,55,0.01,56.90216424248435,30.03199999999997
481,126.29999999999987,13,178,0.01,55.48536928048295,29.884999999999962
482,21.10000000000001,3,20,0.01,66.2157654285431,31.14799999999996
483,20.20000000000001,3,39,0.01,53.68461129604242,31.354999999999958
484,192.3999999999996,18,200,0.01,47.72609655737877,31.55099999999996
485,61.80000000000001,7,75,0.01,39.49044047673544,33.17999999999996
486,82.19999999999992,9,127,0.01,50.481816794928605,33.59699999999996
487,21.800000000000004,3,33,0.01,55.60589439218695,34.43499999999995
488,-0.7999999999999989,1,25,0.01,61.52222232818603,34.63999999999996
489,82.69999999999999,9,95,0.01,55.37508905812314,34.62999999999995
490,-0.10000000000000142,1,44,0.01,46.53816131028262,35.509999999999955
491,1.099999999999996,1,24,0.01,42.74545693397522,35.53599999999995
492,48.40000000000001,7,85,0.01,69.19802482268389,35.35999999999996
493,20.700000000000017,3,50,0.01,52.463962125778195,35.84399999999996
494,0.3999999999999986,1,11,0.01,51.68022988059304,36.04799999999995
495,32.60000000000003,4,57,0.01,54.427906237150495,36.14599999999995
496,0.4999999999999982,1,16,0.01,46.055993378162384,36.46899999999996
497,56.10000000000002,7,79,0.01,50.65773191331308,36.467999999999954
498,38.0,5,51,0.01,45.84495956290002,37.02399999999995
499,83.09999999999995,9,82,0.01,53.947352711747335,37.223999999999954
500,41.50000000000003,5,48,0.01,48.919260159134865,37.75899999999996
501,126.99999999999984,12,200,0.01,56.30044235825539,37.957999999999956
502,0.3000000000000007,1,9,0.01,44.926048861609566,38.909999999999954
503,156.29999999999984,15,200,0.01,57.609509406089785,38.36799999999996
504,90.69999999999999,10,102,0.01,59.14294288672653,39.82299999999996
505,50.60000000000004,6,87,0.01,57.234686637746876,40.72899999999996
506,80.19999999999995,9,95,0.01,52.44978310434442,41.125999999999955
507,41.80000000000002,5,31,0.01,58.63739448978055,41.73699999999995
508,64.30000000000001,7,120,0.01,58.3964763601621,42.16399999999996
509,155.49999999999974,16,151,0.01,56.73816854590612,42.709999999999965
510,207.49999999999972,21,180,0.01,57.75420771837234,43.936999999999955
511,114.19999999999993,12,145,0.01,61.7681071577401,45.79899999999996
512,63.70000000000006,7,94,0.01,54.76576441906868,47.04199999999995
513,0.5,1,12,0.01,68.48341977596283,47.579999999999956
514,83.89999999999999,9,70,0.01,56.00938378061567,47.49599999999995
515,83.20000000000002,9,78,0.01,52.48670997069432,48.12199999999994
516,0.5,1,14,0.01,45.096350703920635,49.04699999999994
517,38.900000000000034,5,50,0.01,57.12797599792481,48.971999999999944
518,21.700000000000003,3,46,0.01,54.67933210082676,49.36999999999993
519,168.19999999999976,16,200,0.01,50.42681002497673,49.58399999999993
520,64.60000000000001,7,109,0.01,48.7407567326082,51.25199999999993
521,57.10000000000002,7,106,0.01,55.66441505360154,52.053999999999945
522,64.60000000000001,7,79,0.01,54.256670462934274,51.46499999999995
523,137.29999999999984,14,180,0.01,48.877150730292,52.10699999999994
524,61.2,7,28,0.01,39.748395034245085,53.47199999999995
525,125.5999999999998,13,171,0.01,50.89297355685318,53.24799999999995
526,0.3999999999999986,1,11,0.01,87.35330382260409,53.52899999999994
527,171.19999999999962,16,200,0.01,49.28217744231224,53.32799999999994
528,86.29999999999991,9,152,0.01,45.452370444410725,55.02899999999993
529,50.50000000000005,7,102,0.01,50.4324364007688,55.72199999999994
530,0.3999999999999986,1,11,0.01,52.88501791520552,55.30099999999993
531,0.0,1,5,0.01,29.47287940979004,54.88599999999993
532,0.20000000000000107,1,7,0.01,70.63188784463065,54.68499999999994
533,22.700000000000017,3,90,0.01,53.97418167061276,53.844999999999935
534,105.89999999999985,11,146,0.01,51.16221368639437,54.06599999999993
535,40.600000000000016,5,45,0.01,47.920848512649535,54.19199999999994
536,82.29999999999997,9,76,0.01,53.0124761368099,53.87099999999995
537,19.30000000000001,3,42,0.01,43.579499783970064,54.27399999999995
538,0.40000000000000036,1,9,0.01,29.92372422748142,54.464999999999954
539,82.5,9,59,0.01,48.39927514528824,53.39899999999995
540,105.69999999999995,11,140,0.01,46.81277665581022,53.69899999999995
541,39.200000000000024,5,69,0.01,51.64767037958339,53.72199999999995
542,41.20000000000002,5,25,0.01,53.493106784820554,52.75599999999994
543,21.400000000000006,3,61,0.01,57.96884632892296,52.31899999999993
544,0.0,1,3,0.01,50.34197489420573,52.51799999999993
545,102.99999999999996,11,90,0.01,53.66125228934818,51.511999999999944
546,42.700000000000024,5,52,0.01,46.11617478957543,52.538999999999945
547,105.89999999999992,11,132,0.01,55.055808224461295,52.95899999999994
548,42.100000000000016,5,42,0.01,46.05803784869966,54.03899999999993
549,72.40000000000002,8,161,0.01,48.488685519058514,52.99899999999994
550,83.4,9,115,0.01,50.110445337710175,53.716999999999935
551,60.700000000000045,7,76,0.01,48.37940984650662,54.54499999999994
552,0.3000000000000007,1,42,0.01,40.674169108981175,55.146999999999935
553,36.60000000000001,5,45,0.01,60.88932148615519,54.951999999999934
554,154.99999999999983,15,200,0.01,46.52141579151154,55.31599999999994
555,92.79999999999997,11,107,0.01,49.86267403130219,56.862999999999936
556,62.70000000000003,7,82,0.01,51.39011083579645,57.48899999999994
557,63.700000000000045,7,82,0.01,44.120653213524236,58.11399999999994
558,0.09999999999999964,1,6,0.01,20.85243582725525,57.72099999999994
559,135.99999999999991,14,165,0.01,45.95853460774277,57.39599999999994
560,41.40000000000001,5,35,0.01,47.946395778656004,58.74799999999994
561,83.50000000000001,9,134,0.01,44.694519701288705,59.19099999999993
562,-0.3000000000000007,1,22,0.01,52.288872567090124,58.86399999999993
563,32.30000000000002,4,52,0.01,40.94535317787757,58.66399999999993
564,32.10000000000003,4,58,0.01,43.259853848095595,58.98699999999994
565,103.29999999999994,11,114,0.01,48.0001574754715,58.28699999999995
566,21.500000000000014,3,24,0.01,42.10592192411423,59.31999999999996
567,21.200000000000003,3,26,0.01,30.742205491432777,59.53299999999996
568,91.89999999999995,10,140,0.01,47.32091528858457,59.329999999999956
569,0.5999999999999996,1,11,0.01,38.47538592598655,60.242999999999945
570,83.09999999999994,9,80,0.01,50.53883997797966,58.36199999999995
571,83.99999999999996,9,121,0.01,43.82094900076054,59.192999999999955
572,167.2999999999998,16,200,0.01,41.986642534732816,60.028999999999954
573,20.000000000000007,3,29,0.01,43.96799522432788,60.56499999999996
574,103.79999999999991,11,140,0.01,37.073837539127894,59.49299999999996
575,15.900000000000013,3,106,0.01,44.631599367789505,60.52599999999996
576,42.70000000000004,5,42,0.01,46.4050806590489,59.71699999999996
577,66.99999999999994,8,97,0.01,40.37979052730442,59.07699999999997
578,125.09999999999994,13,124,0.01,46.341903286595496,59.74599999999997
579,0.29999999999999893,1,10,0.01,29.10105311870575,60.994999999999976
580,41.80000000000003,5,91,0.01,46.06546273598304,60.79899999999997
581,179.19999999999973,17,200,0.01,40.94556005835533,60.95499999999997
582,52.300000000000026,6,64,0.01,51.024832375347614,61.48399999999998
583,-1.3000000000000007,1,22,0.01,37.337838584726505,61.795999999999985
584,91.7,10,162,0.01,44.75459546513028,61.580999999999975
585,42.40000000000002,5,75,0.01,37.65415861765543,60.57399999999997
586,127.79999999999981,15,158,0.01,40.294064693813084,60.379999999999974
587,0.10000000000000142,1,8,0.01,74.4578127861023,60.83599999999998
588,81.49999999999997,9,100,0.01,49.15569843053818,60.618999999999986
589,124.59999999999988,13,109,0.01,38.11918713849619,61.44199999999998
590,107.29999999999988,11,132,0.01,46.287808790351406,61.86099999999998
591,-9.7,0,8,0.01,45.18364864587784,62.93499999999999
592,21.100000000000016,3,20,0.01,31.255271744728088,62.82699999999999
593,63.400000000000034,7,97,0.01,43.52956735473318,62.553999999999995
594,41.20000000000003,5,69,0.01,40.070118710614636,62.980999999999995
595,0.6999999999999993,1,18,0.01,35.11101826032003,63.38899999999999
596,41.600000000000016,5,61,0.01,41.6995430696206,63.06999999999998
597,107.19999999999992,11,191,0.01,42.0820192916231,63.48099999999999
598,10.300000000000004,2,12,0.01,24.810009558995564,63.99199999999998
599,41.60000000000003,5,65,0.01,39.463436445823085,63.71499999999998
600,64.30000000000003,7,80,0.01,41.11228960752487,63.29999999999999
601,159.59999999999968,15,200,0.01,38.99230339050293,63.52799999999999
602,85.09999999999995,9,120,0.01,37.889251605669656,63.85399999999998
603,64.50000000000004,7,72,0.01,52.68987704647912,64.70199999999998
604,168.29999999999978,17,154,0.01,44.12377628103479,63.783999999999985
605,40.70000000000001,5,27,0.01,41.024840354919434,64.55999999999999
606,35.90000000000001,5,78,0.01,41.10936332360292,64.46099999999997
607,43.10000000000002,5,64,0.01,47.89530672878027,64.01799999999997
608,42.70000000000003,5,48,0.01,47.039974431196846,64.03099999999998
609,179.79999999999973,17,200,0.01,41.12859836578369,63.81499999999998
610,186.99999999999986,18,200,0.01,43.088255569934844,64.05799999999998
611,145.79999999999978,14,200,0.01,34.88798151493072,63.852999999999994
612,125.79999999999976,13,151,0.01,38.11062586860152,64.16899999999998
613,167.89999999999972,17,168,0.01,40.41117682911101,64.78999999999998
614,104.89999999999979,11,96,0.01,28.68520133694013,66.46399999999998
615,59.50000000000003,7,60,0.01,37.01899135907491,66.67399999999998
616,64.00000000000004,7,73,0.01,47.666956013196135,66.43699999999998
617,18.800000000000004,3,25,0.01,30.908957633972168,67.07199999999999
618,106.59999999999988,11,121,0.01,40.50423909021803,66.87099999999998
619,0.5999999999999996,1,11,0.01,61.18871320377696,67.71999999999998
620,117.9999999999998,12,127,0.01,44.858303441776066,66.04399999999998
621,83.00000000000001,9,103,0.01,42.40846776730806,66.57799999999997
622,148.19999999999982,15,165,0.01,45.46076503233476,66.83699999999997
623,0.6999999999999993,1,14,0.01,56.99009125573294,67.67299999999996
624,0.40000000000000036,1,9,0.01,73.42673333485921,66.30699999999997
625,157.49999999999983,16,138,0.01,44.74943705227064,65.69899999999996
626,165.99999999999991,17,170,0.01,47.53377919758067,66.01799999999996
627,114.59999999999984,12,99,0.01,42.54032088771011,67.67399999999996
628,21.10000000000001,3,41,0.01,28.79301628252355,67.10799999999995
629,64.40000000000002,7,67,0.01,40.75337654796999,66.45599999999996
630,105.89999999999984,11,112,0.01,37.65957070674215,66.59499999999996
631,125.99999999999986,13,127,0.01,40.1238558142204,67.64999999999995
632,92.5,10,72,0.01,46.15251813001103,68.90999999999995
633,0.6999999999999993,1,16,0.01,46.18808549642563,69.83299999999994
634,169.49999999999972,17,167,0.01,46.389948826350135,69.61299999999996
635,82.79999999999997,9,123,0.01,43.058069473359645,70.24899999999997
636,63.10000000000002,7,68,0.01,51.321294118376336,70.67099999999996
637,52.50000000000002,6,46,0.01,37.311596751213074,70.47899999999996
638,178.89999999999975,17,200,0.01,43.07993786334991,70.81099999999996
639,101.89999999999996,11,137,0.01,44.80515592115639,72.59599999999995
640,0.3000000000000007,1,10,0.01,55.53999490737915,72.78999999999994
641,-1.4000000000000004,1,13,0.01,47.37145038751456,71.73599999999995
642,176.59999999999985,18,181,0.01,43.342933255664555,71.32999999999994
